Census Year,LSOA Code,Road Length,Population,IMD Decile
2021,E01004134,5524.446078,1610,7
2021,E01004135,3471.54636,1453,9
2021,E01004136,3874.656255,1563,9
2021,E01004137,4521.321667,2556,6
2021,E01004138,3593.16137,1811,7
2021,E01004139,3340.576046,1540,8
2021,E01004140,2640.334795,1881,2
2021,E01004141,2751.103076,1825,5
2021,E01004143,2454.300036,1536,7
2021,E01004144,5104.792411,1770,8
2021,E01004145,7870.40261,2279,7
2021,E01004146,4059.713419,1980,7
2021,E01004147,4540.28699,1581,8
2021,E01004148,3569.258884,1820,4
2021,E01004149,4626.033523,1862,8
2021,E01004150,3157.364137,1987,4
2021,E01004151,3622.817053,1966,6
2021,E01004152,4846.443791,1771,6
2021,E01004153,3483.895241,1930,7
2021,E01004154,4326.075828,1485,10
2021,E01004155,4231.075767,1904,9
2021,E01004156,4177.128109,2018,8
2021,E01004157,4048.239259,1296,10
2021,E01004158,4575.117301,1607,9
2021,E01004159,4331.700416,1650,7
2021,E01004160,3208.633147,1650,8
2021,E01004161,3813.23404,1519,9
2021,E01004162,3045.324424,1693,7
2021,E01004163,5606.676497,1731,6
2021,E01004164,5213.825957,1443,7
2021,E01004165,4709.996851,1777,6
2021,E01004166,4204.959257,1566,7
2021,E01004167,3164.01796,1633,3
2021,E01004168,4177.918776,1611,8
2021,E01004169,2534.246639,1807,3
2021,E01004170,4567.555477,2206,8
2021,E01004171,4845.498375,1609,9
2021,E01004172,3849.07375,1941,5
2021,E01004173,3730.894576,1365,7
2021,E01004174,3181.66705,1573,6
2021,E01004175,3363.67649,1737,8
2021,E01004176,3483.090325,1527,7
2021,E01004177,3887.032484,1803,5
2021,E01004178,4631.484131,2369,6
2021,E01004179,3430.232392,1615,9
2021,E01004180,6478.906719,1761,10
2021,E01004181,4093.441538,1732,6
2021,E01004182,2351.941257,1767,4
2021,E01004183,3659.711848,1775,3
2021,E01004184,2796.132518,1708,3
2021,E01004185,4682.238632,2117,2
2021,E01004186,3748.578229,1717,7
2021,E01004187,4112.656432,1676,4
2021,E01004189,3960.177355,2115,3
2021,E01004190,4093.994997,1386,10
2021,E01004191,3954.179517,1886,9
2021,E01004192,4014.169811,1864,7
2021,E01004193,6955.356633,2846,7
2021,E01004194,4058.771753,1596,8
2021,E01004195,4622.681576,1694,8
2021,E01004196,3975.917263,1576,10
2021,E01004198,2048.936268,1491,2
2021,E01004199,1483.956501,1694,1
2021,E01004200,1616.818958,1502,3
2021,E01004201,2430.872915,1689,4
2021,E01004202,2308.433011,2015,4
2021,E01004203,2963.098454,1806,3
2021,E01004204,1814.720055,1868,2
2021,E01004205,2364.460385,2203,2
2021,E01004206,1615.276708,1464,2
2021,E01004207,1468.348598,1426,2
2021,E01004208,3444.847103,1979,4
2021,E01004209,1995.365297,1386,2
2021,E01004211,3274.667327,1630,3
2021,E01004212,2110.157173,2232,4
2021,E01004214,1213.772948,1620,2
2021,E01004216,1885.05599,1788,7
2021,E01004217,4102.883074,2077,4
2021,E01004218,3137.424717,1926,7
2021,E01004219,6608.3906,2723,2
2021,E01004221,3386.677376,1973,5
2021,E01004222,3433.180132,2730,2
2021,E01004223,6151.552168,2215,2
2021,E01004226,2056.575905,2407,3
2021,E01004228,3042.065403,1947,4
2021,E01004229,2051.443391,1418,4
2021,E01004230,2964.528322,2144,3
2021,E01004231,1788.343058,1646,3
2021,E01004232,3448.83865,1789,5
2021,E01004233,1247.883556,2204,3
2021,E01004234,7328.080401,2562,4
2021,E01004235,988.4725176,1311,3
2021,E01004236,3563.641836,1561,2
2021,E01004237,1106.196074,1531,3
2021,E01004239,2256.559066,1772,2
2021,E01004240,1480.310094,1684,3
2021,E01004241,1593.288424,1672,2
2021,E01004243,3693.957145,1552,2
2021,E01004244,3165.679607,2049,2
2021,E01004245,3512.658617,2968,1
2021,E01004247,3215.474378,2640,2
2021,E01004248,2994.239823,1886,2
2021,E01004249,4263.932357,2439,2
2021,E01004251,2238.193862,2577,3
2021,E01004255,3389.220132,1587,2
2021,E01004256,2870.984859,1693,2
2021,E01004257,2051.361193,2234,3
2021,E01004258,2872.80033,1472,4
2021,E01004259,2809.115287,1753,4
2021,E01004260,2000.725351,1785,3
2021,E01004263,2002.477096,1381,3
2021,E01004264,1632.708166,1441,2
2021,E01004266,2407.097907,1452,3
2021,E01004267,3356.343803,2200,3
2021,E01004268,1202.371417,1770,2
2021,E01004270,3659.355281,2420,4
2021,E01004271,2286.714451,2463,3
2021,E01004272,1882.7074,2668,2
2021,E01004274,2145.139546,1958,4
2021,E01004275,3190.30636,2513,7
2021,E01004276,1855.28672,2051,10
2021,E01004277,10513.52107,1591,9
2021,E01004280,1938.064194,1955,4
2021,E01004281,1941.494601,1993,9
2021,E01004283,3048.095734,2186,3
2021,E01004286,3905.496381,2477,2
2021,E01004287,1615.085454,2248,3
2021,E01004288,2132.875911,1852,2
2021,E01004289,2753.985769,1934,2
2021,E01004290,2252.405787,1975,3
2021,E01004291,2684.995173,1912,8
2021,E01004292,2149.656542,1671,9
2021,E01004293,5000.04817,1987,8
2021,E01004295,1568.46606,2003,3
2021,E01004296,2491.142336,2430,4
2021,E01004297,2418.443501,1919,8
2021,E01004298,1524.897676,1602,2
2021,E01004300,1333.226707,1450,2
2021,E01004301,1651.487945,1421,2
2021,E01004302,1482.172077,1671,4
2021,E01004303,3891.749359,2873,4
2021,E01004304,2123.143388,2136,2
2021,E01004305,1946.899269,1865,3
2021,E01004306,2904.813833,1843,2
2021,E01004307,4514.967565,2335,7
2021,E01004308,1640.996108,1442,3
2021,E01004309,3339.93991,2793,2
2021,E01004310,2485.622048,2020,2
2021,E01004311,1700.425758,1844,2
2021,E01004312,1531.884219,1524,2
2021,E01004313,2563.05285,2125,4
2021,E01004315,2411.922522,1579,3
2021,E01004316,1544.32139,1039,2
2021,E01004319,2100.089021,2506,3
2021,E01004321,2860.780664,2146,2
2021,E01004322,2568.88679,1401,3
2021,E01004323,1970.615316,1626,3
2021,E01004324,1449.480003,1600,2
2021,E01004326,2562.683991,1888,4
2021,E01004327,2128.632677,1505,3
2021,E01004328,2421.515354,1868,4
2021,E01004329,2068.67828,1810,4
2021,E01004330,2283.460819,1678,6
2021,E01004331,2609.125912,1654,4
2021,E01004332,2316.060948,1943,3
2021,E01004333,2113.138417,1696,3
2021,E01004334,2002.569042,1891,1
2021,E01004335,2287.801464,1742,2
2021,E01004336,3281.707769,1552,4
2021,E01004337,2322.494496,1740,4
2021,E01004338,1613.900378,2020,5
2021,E01004339,2089.054247,1884,4
2021,E01004340,4864.167938,1881,2
2021,E01004341,2861.232972,1935,3
2021,E01004342,3290.294774,2092,4
2021,E01004343,4080.593118,1872,6
2021,E01004344,5522.148236,1904,3
2021,E01004345,2117.515505,1791,5
2021,E01004346,3081.064129,1795,5
2021,E01004347,2248.415898,2183,6
2021,E01004348,3948.357977,2946,5
2021,E01004349,5114.175373,1547,3
2021,E01004350,4765.981765,1901,3
2021,E01004351,5274.55787,1646,6
2021,E01004352,10125.86229,1885,8
2021,E01004353,6145.480219,1817,6
2021,E01004354,5434.926104,1963,7
2021,E01004355,3269.846568,1690,4
2021,E01004356,5902.919589,1695,4
2021,E01004357,4765.61641,1583,6
2021,E01004358,4089.666255,1953,4
2021,E01004359,4191.59209,1712,7
2021,E01004360,3246.682519,1334,7
2021,E01004361,4567.633684,1382,6
2021,E01004362,4473.399245,1609,4
2021,E01004363,5380.260823,1666,5
2021,E01004364,3959.994421,1984,3
2021,E01004365,2545.210978,2543,3
2021,E01004366,4684.484826,1938,5
2021,E01004367,2337.632676,1607,3
2021,E01004368,2771.495485,2452,4
2021,E01004369,2163.133273,1758,6
2021,E01004370,2439.493251,2105,6
2021,E01004371,2560.908906,1646,5
2021,E01004372,1805.294686,1643,7
2021,E01004373,2028.538972,1801,4
2021,E01004374,3293.466567,1967,6
2021,E01004375,2518.128267,1931,5
2021,E01004376,2752.713598,1891,4
2021,E01004377,9692.002553,1839,5
2021,E01004378,3862.986401,1851,4
2021,E01004379,3799.719351,1926,7
2021,E01004380,4745.977858,1796,4
2021,E01004381,4045.939327,1986,6
2021,E01004382,2330.721705,1753,2
2021,E01004383,4014.440252,1687,6
2021,E01004384,4883.672132,2002,3
2021,E01004385,4274.429839,1535,2
2021,E01004386,5221.711329,1700,8
2021,E01004387,3090.259854,1439,9
2021,E01004388,3947.496915,1659,5
2021,E01004389,5866.98351,1733,3
2021,E01004390,4926.138455,1600,2
2021,E01004391,6316.414749,2326,5
2021,E01004392,4630.140424,2563,4
2021,E01004393,2396.45922,1691,4
2021,E01004394,2333.428674,2004,2
2021,E01004395,8630.622455,1701,6
2021,E01004396,2526.428925,1994,5
2021,E01004397,5253.468971,2907,3
2021,E01004398,5334.599849,2027,2
2021,E01004399,5259.886942,1890,1
2021,E01004400,2814.166325,1898,3
2021,E01004401,6320.987556,2371,4
2021,E01004402,3399.033218,1870,3
2021,E01004403,5989.238128,2588,3
2021,E01004404,3137.973436,2852,3
2021,E01004405,2248.228392,1716,3
2021,E01004406,2422.34997,1845,4
2021,E01004407,2097.245051,1633,2
2021,E01004408,2348.271932,1731,4
2021,E01004409,2932.108753,1774,3
2021,E01004410,3140.961679,1845,2
2021,E01004411,2666.435781,1981,4
2021,E01004412,2763.242168,1787,5
2021,E01004413,5076.39759,1543,3
2021,E01004414,6189.339533,1814,5
2021,E01004415,4950.415604,1618,4
2021,E01004416,4990.332388,1826,4
2021,E01004417,6090.3863,1887,4
2021,E01004418,3895.913592,1781,5
2021,E01004419,3611.526457,2656,5
2021,E01004420,4064.011255,2259,2
2021,E01004421,2611.267612,2135,4
2021,E01004422,10647.22337,2648,3
2021,E01004423,1837.972269,2101,2
2021,E01004424,3107.942941,2120,2
2021,E01004425,2493.078183,1989,4
2021,E01004426,2145.98671,1831,4
2021,E01004427,2897.97859,1976,4
2021,E01004428,2760.701286,2091,2
2021,E01004429,5254.740373,1832,4
2021,E01004430,8492.624946,2675,4
2021,E01004432,2544.414359,1932,4
2021,E01004434,4517.538107,2145,3
2021,E01004435,2550.414497,2149,3
2021,E01004436,5233.139124,1531,3
2021,E01004437,2810.345807,1794,4
2021,E01004438,5960.273182,2142,5
2021,E01004439,3099.124291,1636,5
2021,E01004440,4819.771478,2066,4
2021,E01004441,2648.612434,1527,5
2021,E01004442,2719.365611,1543,7
2021,E01004443,2408.637119,2235,3
2021,E01004444,4280.505304,2819,2
2021,E01004445,2567.015737,2087,3
2021,E01004446,2598.564528,2665,4
2021,E01004447,1988.833567,1863,6
2021,E01004448,4624.64108,1928,3
2021,E01004449,2900.184081,1892,1
2021,E01004450,5799.962399,1707,6
2021,E01004451,4718.984868,1840,6
2021,E01004452,4730.344427,1887,4
2021,E01004453,6052.511151,1817,4
2021,E01004454,3822.490796,1971,4
2021,E01004455,6108.612705,1794,3
2021,E01004456,5459.737596,1684,2
2021,E01004457,2469.759566,1907,5
2021,E01004458,3065.267534,2038,4
2021,E01004459,2022.402032,1665,2
2021,E01004460,2435.695905,2047,3
2021,E01004462,2214.223523,2355,4
2021,E01004463,2264.009159,2047,6
2021,E01004464,2471.994869,1729,2
2021,E01004465,1928.812528,1607,5
2021,E01004466,2409.273449,1719,6
2021,E01004467,3547.109304,2355,3
2021,E01004468,8780.567541,1778,5
2021,E01004469,2834.267127,1926,2
2021,E01004470,2889.928561,1670,2
2021,E01004471,2173.049231,1776,3
2021,E01004472,2743.226392,1782,8
2021,E01004473,1901.636928,1775,7
2021,E01004474,3940.547667,2019,6
2021,E01004475,1712.457083,1510,6
2021,E01004476,3160.192569,1810,7
2021,E01004477,3444.353395,1660,10
2021,E01004478,2102.26045,1564,10
2021,E01004479,3121.074282,1512,8
2021,E01004480,1591.418075,1721,9
2021,E01004481,2577.24373,1640,6
2021,E01004482,2160.154838,1557,6
2021,E01004483,4441.59544,2101,7
2021,E01004484,1769.989218,1497,5
2021,E01004485,2531.404105,1731,6
2021,E01004486,2456.064792,1425,6
2021,E01004487,1778.574104,1491,5
2021,E01004488,1950.357583,1331,6
2021,E01004489,1910.73187,1363,3
2021,E01004490,2458.240879,1569,9
2021,E01004491,2517.273811,2509,7
2021,E01004492,3948.856572,1740,6
2021,E01004493,2815.924415,1945,7
2021,E01004494,2266.230456,1784,5
2021,E01004495,1773.233248,1584,4
2021,E01004496,3280.196962,1930,7
2021,E01004497,3001.778159,1498,6
2021,E01004498,2082.593206,1686,8
2021,E01004499,2701.670629,1610,7
2021,E01004500,3160.317821,1927,8
2021,E01004501,3528.723713,1536,5
2021,E01004502,2357.211033,1639,8
2021,E01004503,3392.107201,1702,5
2021,E01004504,4109.165491,1524,8
2021,E01004505,4771.641874,1621,9
2021,E01004506,3948.579843,2216,8
2021,E01004507,3199.052885,2583,8
2021,E01004508,2823.700268,2000,8
2021,E01004510,4149.23833,1843,8
2021,E01004511,2687.708958,1591,9
2021,E01004512,2207.243221,1454,7
2021,E01004513,3170.574419,1930,5
2021,E01004514,3832.222091,1822,8
2021,E01004515,2073.564452,1685,6
2021,E01004516,3667.658223,1746,7
2021,E01004517,2730.622018,2262,6
2021,E01004518,2180.933467,1734,7
2021,E01004519,2466.020814,1755,6
2021,E01004520,1732.755397,1403,6
2021,E01004521,2401.251678,2036,6
2021,E01004522,2279.184435,1729,5
2021,E01004523,3996.67168,1637,5
2021,E01004524,2854.851622,1836,2
2021,E01004525,2841.763866,1926,4
2021,E01004526,2258.487847,1775,4
2021,E01004527,2111.519574,1659,6
2021,E01004528,2941.553968,1653,3
2021,E01004529,2869.670542,2103,7
2021,E01004530,2094.213362,1742,6
2021,E01004531,1742.800556,1763,4
2021,E01004532,1517.82307,1441,6
2021,E01004533,2084.940206,1448,3
2021,E01004534,4077.410071,1923,7
2021,E01004535,1399.882108,1857,2
2021,E01004536,2151.873645,2351,4
2021,E01004537,2966.433522,2073,2
2021,E01004538,2682.614446,2478,4
2021,E01004539,2138.905301,2094,2
2021,E01004540,3331.795455,2234,4
2021,E01004541,2246.436411,1695,2
2021,E01004542,2874.04389,1572,9
2021,E01004543,3131.35272,1744,9
2021,E01004544,1864.619491,1537,7
2021,E01004545,2758.201762,1940,8
2021,E01004546,1927.353638,1500,9
2021,E01004547,2172.464179,1424,5
2021,E01004548,3260.015664,2036,6
2021,E01004549,2477.411981,1662,5
2021,E01004550,2117.085959,1361,7
2021,E01004551,2358.751838,1565,6
2021,E01004552,2964.5501,1972,8
2021,E01004553,2877.202572,1765,8
2021,E01004554,3844.303927,1657,9
2021,E01004555,2850.445747,1724,10
2021,E01004556,2356.392375,1645,10
2021,E01004557,2586.649422,1728,9
2021,E01004558,2880.750532,1845,10
2021,E01004559,1694.429187,1469,9
2021,E01004560,6034.465793,1931,6
2021,E01004563,1774.881826,2179,3
2021,E01004564,4387.652134,1873,5
2021,E01004565,2290.700546,1663,5
2021,E01004566,2231.618558,1681,7
2021,E01004567,2057.099954,2365,3
2021,E01004568,3046.622121,1761,4
2021,E01004569,4513.403481,2382,4
2021,E01004570,1837.265784,1934,2
2021,E01004571,2718.311789,1845,4
2021,E01004572,10034.31765,1684,4
2021,E01004573,18107.45338,1684,3
2021,E01004574,2130.116608,2114,2
2021,E01004575,3908.481993,1888,3
2021,E01004576,4190.776178,1606,3
2021,E01004577,2438.209077,1850,6
2021,E01004579,2614.991406,1872,5
2021,E01004580,2221.816376,2114,5
2021,E01004581,1544.621786,1781,6
2021,E01004582,2164.920422,2199,8
2021,E01004583,3137.653658,1709,7
2021,E01004584,855.4924037,1725,3
2021,E01004585,2857.051169,1826,8
2021,E01004586,1852.793251,1897,8
2021,E01004587,2120.336217,1818,9
2021,E01004588,3045.844157,2014,7
2021,E01004589,2284.817049,1799,9
2021,E01004590,2826.167276,1850,4
2021,E01004591,2831.502579,1902,5
2021,E01004592,2646.913928,1684,4
2021,E01004593,3341.05349,1936,9
2021,E01004594,2284.246831,1702,10
2021,E01004595,2509.939741,1802,9
2021,E01004596,2361.19215,1617,9
2021,E01004597,2364.604879,1892,7
2021,E01004598,2558.392659,2146,9
2021,E01004599,2089.265405,1569,10
2021,E01004601,4143.149497,2462,5
2021,E01004602,2447.962569,1647,8
2021,E01004604,4452.955515,1563,9
2021,E01004605,3370.485793,1819,7
2021,E01004606,2565.397876,1673,9
2021,E01004607,2934.318247,1629,9
2021,E01004608,2133.395737,1669,6
2021,E01004609,4008.27875,2135,8
2021,E01004610,4582.269051,1984,5
2021,E01004611,2314.239255,1546,6
2021,E01004612,2505.865031,1602,5
2021,E01004613,2456.375227,1694,3
2021,E01004614,2994.510769,1971,6
2021,E01004615,2946.165654,1641,2
2021,E01004616,1935.009128,1896,6
2021,E01004617,7935.393155,1908,4
2021,E01004618,2729.892983,1510,7
2021,E01004619,3432.707742,1355,7
2021,E01004620,2421.268387,1697,7
2021,E01004621,6280.747203,1719,6
2021,E01004622,2988.935679,1848,5
2021,E01004623,2561.110013,1772,8
2021,E01004624,6494.798545,1575,5
2021,E01004625,3283.665512,1315,9
2021,E01004626,6064.094458,1846,7
2021,E01004627,2952.217768,1588,8
2021,E01004628,4986.62091,2340,4
2021,E01004629,3278.187912,1596,8
2021,E01004630,2584.928475,1759,3
2021,E01004631,3449.399592,1884,5
2021,E01004632,2667.975578,1514,9
2021,E01004633,1825.419489,1655,4
2021,E01004634,2770.266426,1480,7
2021,E01004635,3200.651799,1662,7
2021,E01004636,2787.352348,1463,6
2021,E01004637,3183.014148,1466,6
2021,E01004638,4852.887036,1375,9
2021,E01004639,4970.091469,1707,8
2021,E01004640,3429.26024,1680,10
2021,E01004641,4336.392228,1887,5
2021,E01004642,4606.300906,2110,4
2021,E01004643,4646.990732,2348,4
2021,E01004644,7289.352981,2507,5
2021,E01004645,3585.084543,2115,3
2021,E01004646,3422.144016,1724,6
2021,E01004647,3585.624243,1391,6
2021,E01004648,4609.107692,2323,8
2021,E01004649,4048.108474,1411,9
2021,E01004650,3011.321991,1817,9
2021,E01004651,1443.473019,1775,8
2021,E01004652,982.2082271,1615,6
2021,E01004653,1914.212312,1959,8
2021,E01004654,2933.319025,2448,7
2021,E01004656,3433.965877,1968,4
2021,E01004657,3537.684476,1212,7
2021,E01004658,3333.626385,1523,6
2021,E01004659,2882.508967,1631,9
2021,E01004660,2034.348708,1432,9
2021,E01004661,4335.038138,1997,5
2021,E01004662,3055.724662,1321,7
2021,E01004663,2556.820156,1419,5
2021,E01004665,1062.375182,1453,2
2021,E01004668,1722.153193,1421,5
2021,E01004669,1970.750213,1720,3
2021,E01004670,1732.426262,2710,1
2021,E01004674,2030.341388,1901,2
2021,E01004675,2132.369275,2351,3
2021,E01004676,1697.007313,1498,5
2021,E01004677,1415.636359,1716,4
2021,E01004678,1917.938832,1963,4
2021,E01004679,1473.101195,1976,3
2021,E01004680,3452.257466,1242,8
2021,E01004681,5978.644666,1840,7
2021,E01004682,3021.74402,1279,6
2021,E01004683,4258.844635,1491,9
2021,E01004684,2709.475016,1341,5
2021,E01004686,2121.779152,1399,4
2021,E01004687,5517.294896,1319,9
2021,E01004690,6325.494928,1065,10
2021,E01004691,8044.198891,1151,8
